"","taxa","site","habitat","transect_id","year","period","n_recruits","recruits_std","bleaching_status"
"1091","Por","LTER5","Lagoon","LTER5_BR_T03",2023,1,2,2,"Post"
"1092","Por","LTER5","Lagoon","LTER5_BR_T03",2024,1,0,0,"Post"
"1093","Por","LTER5","Lagoon","LTER5_BR_T04",2013,0,22,22,"Pre"
"1094","Por","LTER5","Lagoon","LTER5_BR_T04",2014,0,3,3,"Pre"
"1095","Por","LTER5","Lagoon","LTER5_BR_T04",2015,0,0,0,"Pre"
"1096","Por","LTER5","Lagoon","LTER5_BR_T04",2016,0,6,6,"Pre"
"1097","Por","LTER5","Lagoon","LTER5_BR_T04",2017,0,NA,NA,"Pre"
"1098","Por","LTER5","Lagoon","LTER5_BR_T04",2018,0,2,2,"Pre"
"1099","Por","LTER5","Lagoon","LTER5_BR_T04",2019,1,1,1,"Post"
"1100","Por","LTER5","Lagoon","LTER5_BR_T04",2020,1,3,3,"Post"
"1101","Por","LTER5","Lagoon","LTER5_BR_T04",2021,1,1,1,"Post"
"1102","Por","LTER5","Lagoon","LTER5_BR_T04",2022,1,3,3,"Post"
"1103","Por","LTER5","Lagoon","LTER5_BR_T04",2023,1,0,0,"Post"
"1104","Por","LTER5","Lagoon","LTER5_BR_T04",2024,1,0,0,"Post"
"1105","Por","LTER5","Forereef","LTER5_OR_T01",2013,0,6,30,"Pre"
"1106","Por","LTER5","Forereef","LTER5_OR_T01",2014,0,2,10,"Pre"
"1107","Por","LTER5","Forereef","LTER5_OR_T01",2015,0,4,20,"Pre"
"1108","Por","LTER5","Forereef","LTER5_OR_T01",2016,0,1,5,"Pre"
"1109","Por","LTER5","Forereef","LTER5_OR_T01",2017,0,NA,NA,"Pre"
"1110","Por","LTER5","Forereef","LTER5_OR_T01",2018,0,0,0,"Pre"
"1111","Por","LTER5","Forereef","LTER5_OR_T01",2019,1,0,0,"Post"
"1112","Por","LTER5","Forereef","LTER5_OR_T01",2020,1,0,0,"Post"
"1113","Por","LTER5","Forereef","LTER5_OR_T01",2021,1,1,5,"Post"
"1114","Por","LTER5","Forereef","LTER5_OR_T01",2022,1,3,15,"Post"
"1115","Por","LTER5","Forereef","LTER5_OR_T01",2023,1,1,5,"Post"
"1116","Por","LTER5","Forereef","LTER5_OR_T01",2024,1,0,0,"Post"
"1117","Por","LTER5","Forereef","LTER5_OR_T02",2013,0,2,10,"Pre"
"1118","Por","LTER5","Forereef","LTER5_OR_T02",2014,0,1,5,"Pre"
"1119","Por","LTER5","Forereef","LTER5_OR_T02",2015,0,0,0,"Pre"
"1120","Por","LTER5","Forereef","LTER5_OR_T02",2016,0,2,10,"Pre"
"1121","Por","LTER5","Forereef","LTER5_OR_T02",2017,0,NA,NA,"Pre"
"1122","Por","LTER5","Forereef","LTER5_OR_T02",2018,0,1,5,"Pre"
"1123","Por","LTER5","Forereef","LTER5_OR_T02",2019,1,0,0,"Post"
"1124","Por","LTER5","Forereef","LTER5_OR_T02",2020,1,1,5,"Post"
"1125","Por","LTER5","Forereef","LTER5_OR_T02",2021,1,2,10,"Post"
"1126","Por","LTER5","Forereef","LTER5_OR_T02",2022,1,0,0,"Post"
"1127","Por","LTER5","Forereef","LTER5_OR_T02",2023,1,0,0,"Post"
"1128","Por","LTER5","Forereef","LTER5_OR_T02",2024,1,0,0,"Post"
"1129","Por","LTER5","Forereef","LTER5_OR_T03",2013,0,13,65,"Pre"
"1130","Por","LTER5","Forereef","LTER5_OR_T03",2014,0,1,5,"Pre"
"1131","Por","LTER5","Forereef","LTER5_OR_T03",2015,0,1,5,"Pre"
"1132","Por","LTER5","Forereef","LTER5_OR_T03",2016,0,3,15,"Pre"
"1133","Por","LTER5","Forereef","LTER5_OR_T03",2017,0,NA,NA,"Pre"
"1134","Por","LTER5","Forereef","LTER5_OR_T03",2018,0,1,5,"Pre"
"1135","Por","LTER5","Forereef","LTER5_OR_T03",2019,1,0,0,"Post"
"1136","Por","LTER5","Forereef","LTER5_OR_T03",2020,1,0,0,"Post"
"1137","Por","LTER5","Forereef","LTER5_OR_T03",2021,1,0,0,"Post"
"1138","Por","LTER5","Forereef","LTER5_OR_T03",2022,1,0,0,"Post"
"1139","Por","LTER5","Forereef","LTER5_OR_T03",2023,1,0,0,"Post"
"1140","Por","LTER5","Forereef","LTER5_OR_T03",2024,1,1,5,"Post"
"1141","Por","LTER5","Forereef","LTER5_OR_T04",2013,0,0,0,"Pre"
"1142","Por","LTER5","Forereef","LTER5_OR_T04",2014,0,0,0,"Pre"
"1143","Por","LTER5","Forereef","LTER5_OR_T04",2015,0,0,0,"Pre"
"1144","Por","LTER5","Forereef","LTER5_OR_T04",2016,0,0,0,"Pre"
"1145","Por","LTER5","Forereef","LTER5_OR_T04",2017,0,NA,NA,"Pre"
"1146","Por","LTER5","Forereef","LTER5_OR_T04",2018,0,0,0,"Pre"
"1147","Por","LTER5","Forereef","LTER5_OR_T04",2019,1,0,0,"Post"
"1148","Por","LTER5","Forereef","LTER5_OR_T04",2020,1,3,15,"Post"
"1149","Por","LTER5","Forereef","LTER5_OR_T04",2021,1,0,0,"Post"
"1150","Por","LTER5","Forereef","LTER5_OR_T04",2022,1,3,15,"Post"
"1151","Por","LTER5","Forereef","LTER5_OR_T04",2023,1,0,0,"Post"
"1152","Por","LTER5","Forereef","LTER5_OR_T04",2024,1,2,10,"Post"
